0.011854045	0.165472795	2.682038218	3.927559688	15.79140267	25.0812244	42.46518177	14.19461439	4.809234543	2.539668716	223.3674681	19.21818943	9.113220647	1.112707778	5.569103036	1.113433536	2.651072549	1.557355435	1.745689603	0.393602686	0.585928523	2.559627057	0.96549989	0.623909851	0.582541652	0.070398514	0.072212908
0.003144951	0.048746737	0.16716623	0.205147559	7.396682319	8.059420216	7.373699986	5.340368346	3.301351603	0.316551392	30.91268891	81.17033295	17.33327527	6.494565283	6.000082253	3.94050237	3.473477179	1.17355048	1.29281669	0.623667932	3.836114196	4.013199117	0.473315093	1.986762176	1.098313581	0.080559124	0.444889576
0.000967677	0.011975005	0.016813391	0.019837382	1.068194629	14.14284366	1.067589831	0.862442272	0.1160003	0.043787392	12.05943473	15.23994765	190.2166629	0.888569555	2.396452496	5.510074729	1.331765696	5.928837021	1.47026449	1.541267802	1.836651256	3.055682563	0.150715718	0.132813691	0.169827342	0.068584119	0.065439168
0.000483839	0.026006324	0.005927023	0.023345212	0.910100372	1.9174523	1.884672236	0.533311077	1.158067645	0.045359867	1.311444476	7.784599902	1.123594147	26.92428652	20.48403212	4.348741173	13.08190661	3.164788163	0.424689315	0.150836678	2.761750625	0.039674764	0.007136619	0.021530817	0.0068947	0.016087633	0.08527655
0.003991668	0.157731378	0.1022109	0.330219832	9.640120863	16.33378572	21.63798713	2.474592426	9.013791819	0.92098674	5.859648104	6.222648	2.323997668	12.85172041	221.7694703	11.62035122	42.69923868	15.72269759	0.671084113	0.720314689	2.761992544	0.208897308	0.030239911	0.009676772	0.010886368	0.073543464	0.008104296
0.043545472	0.655843198	0.04451315	0.079228568	11.69341084	6.394410697	5.436289345	0.684389674	2.076272314	1.116336568	1.580458727	3.874216484	5.555918434	3.965420057	15.55323313	143.8241634	34.06925182	20.69038927	8.05821062	13.00800027	6.522023123	1.844876512	0.524843902	1.509576375	0.53222244	0.089510138	1.96861823
0.002782072	1.128795411	0.041852037	0.077777052	6.811842433	13.04549776	7.312010567	1.191936346	5.347988804	0.448881244	2.41205629	3.848814958	1.660775932	10.94116281	56.55855294	33.09649435	140.6548997	26.7891746	0.481782268	0.328889276	2.218520857	0.136200561	0.01705531	0.058302549	0.021046978	0.083945994	0.033142943
0.001572475	0.191479119	0.018869705	0.032417185	5.935489802	13.07392328	9.922682595	1.439056902	0.741240707	1.468571055	1.579732969	0.907197341	6.484767552	2.400807043	12.57931929	15.76430771	16.82584956	138.8207886	5.40036433	1.801693919	1.317129579	0.402190821	0.227404133	0.037134611	0.099791707	0.064229572	0.046085625
0.000362879	0.004717426	0.009797731	0.011491166	1.60682793	0.932477907	1.192057306	0.09906595	0.056246235	0.110799035	0.454808267	0.387070865	0.624756569	0.171278858	0.445615334	5.121794267	0.283529409	4.12448199	59.51698394	2.991090113	0.173335172	0.389369099	0.185673056	0.23187964	1.496149854	0.038102288	0.862442272
0.006410861	0.012942682	0.012579803	0.017418189	2.164693815	1.411478103	1.856972477	0.120838686	0.435817603	0.642537637	0.294052898	0.396989556	0.792406637	0.166198553	0.991385254	12.2213997	0.379208488	1.829272718	4.709079957	35.11567371	0.301915275	1.395148551	0.777528601	0.939856445	0.512143139	0.086244227	1.298138915
0.00012096	0.001814395	0.002782072	0.003628789	0.257885964	0.830871805	0.584114128	0.278328144	0.054310881	0.005806063	1.220240903	3.799100544	2.367180261	3.71176768	5.139575335	9.414047286	3.323850097	2.032484922	0.492668636	0.513473695	22.08384439	0.757933138	0.081526801	0.445494374	1.287615426	0.019111624	0.172246535
0.041368199	0.071970989	0.036045974	0.548914871	11.28807507	3.379612494	0.766158394	0.086607106	0.091324532	1.183469171	3.497669108	5.028897259	2.643573051	0.057576791	0.261998592	2.249849405	0.182165226	0.673503306	1.113191617	1.661138811	1.309751041	98.2800748	18.37377014	9.062054717	8.29359809	1.750527989	0.753094753
0.065439168	0.03060279	0.008830054	0.443800939	19.66961082	3.081205048	0.926550884	0.018022987	0.342315797	7.181011271	0.571292405	0.171157898	0.019232584	0.001693435	0.010644449	0.142248543	0.005201265	0.179866993	0.699630589	0.249418789	0.017660108	11.55382341	57.56179223	3.560084285	0.695638921	0.494362071	0.018385866
0.01028157	0.006410861	0.002782072	0.137893996	1.389342488	0.348726658	0.074269222	0.007378538	0.024312889	0.1160003	0.320905939	0.751280358	0.066406845	0.017418189	0.012458843	0.745595255	0.033384862	0.038828046	0.420576687	0.63104647	0.20805059	6.712171685	8.467054221	58.35431983	8.593457051	0.250144547	1.105571159
0.000362879	0.001330556	0.004959345	0.034473499	0.780673552	0.404489054	0.056851033	0.003870709	0.006531821	0.035441176	0.216638725	0.203696043	0.061084621	0.000483839	0.003023991	0.098219232	0.003023991	0.050440172	1.512600366	0.179262195	0.435938562	3.393643813	0.805712198	3.859338448	39.61585636	0.183011944	0.251596063
0.003023991	0.001935354	0.00350783	0.042093957	0.708218724	0.246999596	0.190632401	0.030118952	0.014394198	0.140192229	0.154949306	0.056367195	0.100880344	0.01366844	0.111161914	0.090235896	0.097130595	0.158940974	0.106565448	0.089993976	0.011975005	1.837497974	0.911551888	0.252079901	0.319575383	4.080452679	0.002419193
0.000241919	0.000241919	0.000362879	0.004596467	0.153860669	0.048504818	0.030360871	0.002298233	0.000967677	0.005806063	0.046085625	0.163537441	0.029635113	0.062778056	0.009071973	1.199919683	0.019837382	0.030481831	1.059001696	0.702170742	0.113702067	0.547100476	0.065802047	1.663678963	0.829783168	0.005927023	3.732693699
